Gene,Pattern_6 x Pattern_7,KW.obs.tot,KW.obs.groups,KW.df,KW.statistic,KW.pvalue,KW.p.adj,Dunn.zP1_Int,Dunn.zP2_Int,Dunn.zP2_P1,Dunn.pval_1_Int,Dunn.pval_2_Int,Dunn.pval_2_1,Dunn.pval_1_Int.adj,Dunn.pval_2_Int.adj,Dunn.pval_2_1.adj
DTX1,vsBoth,431,3,2,18.3841390654826,0.000101843877221777,0.00367542769304294,-4.12149824541319,-3.06822126194617,2.11077754506737,3.76416338748725e-05,0.00215337113113808,0.0347914370745457,0.000320989568564852,0.00560107655341537,0.060089438206383
ATP5MPL,vsPattern_7,431,3,2,18.322688973331,0.000105021602941848,0.00378229348161907,-1.72653276349707,-4.25782445986077,-1.51426440957508,0.084251610270239,2.06425934916451e-05,0.129958791421518,0.131650464726862,0.000207071015963065,0.193645493583654
ARPC4,vsBoth,431,3,2,18.282974810897,0.00010712786837432,0.00384230488068635,-2.42666613332879,-4.26029595010367,-0.737136031713568,0.0152382717353724,2.04156393543753e-05,0.461039629311754,0.0293028640046058,0.000205712742732203,0.576973571185469
SERINC2,vsPattern_7,431,3,2,18.2322402424917,0.000109880173115126,0.00393294463893833,-1.76246547777755,-4.2516027147813,-1.46925750956184,0.0779906841800521,2.122461264805e-05,0.141762956979267,0.1227636198617,0.000212435209889392,0.209497773319574
RPL21,vsBoth,431,3,2,18.2206899916158,0.000110516580796311,0.00394763418562203,-2.97659466568333,-4.13213692888607,-0.0217545212038298,0.00291469081942254,3.59406198350156e-05,0.982643772413645,0.00718126126232725,0.000309563396876802,1
VOPP1,vsBoth,431,3,2,18.1977075369126,0.000111793876746073,0.00398510947984421,-3.90275787571485,-3.42913185639793,1.57614461023456,9.5102826845186e-05,0.000605515277263386,0.114992480181362,0.000627594866141359,0.00226576657453926,0.173531298164889
POLR2H,vsBoth,431,3,2,18.1844733071564,0.000112536082593654,0.00400339664900886,-2.63787604864765,-4.21720544789307,-0.467328176204971,0.00834270696056995,2.47348600592845e-05,0.640265100590744,0.0174707013424051,0.00023905045399231,0.752642260542717
GDI2,vsBoth,431,3,2,18.1214564631078,0.000116138370156853,0.00412314819416616,-2.60596016235346,-4.21489441195869,-0.500980074954129,0.00916171167519638,2.49895075789284e-05,0.61638514580447,0.0189386992954611,0.000240477188564677,0.73030183106915
NDUFA8,vsBoth,431,3,2,18.0924461699979,0.000117835251239249,0.00415839149690645,-2.59071417849831,-4.21381658475452,-0.517076429310879,0.00957770021690114,2.51091217175006e-05,0.605102806866611,0.0196809258229327,0.000240597852875155,0.718829504112754
PSME2,vsBoth,431,3,2,18.0895491870509,0.000118006058272349,0.00415839149690645,-2.23377810218936,-4.25060590712767,-0.943966965052901,0.025497677061095,2.13192998197051e-05,0.345186529841875,0.045816297765918,0.000212908740866122,0.450819025024523
ZNF787,vsBoth,431,3,2,18.0924111338543,0.000117837315503722,0.00415839149690645,-2.85404063572831,-4.15341219730183,-0.175301874204093,0.0043167009404091,3.27553930980429e-05,0.86084243917325,0.0099996154774219,0.000290340703318747,0.950055481739829
SMIM26,vsBoth,431,3,2,18.0882393551639,0.000118083367634144,0.00415839149690645,-3.40602975462212,-3.89959219108817,0.643766967875711,0.0006591499491872,9.63548438905417e-05,0.519726556678625,0.00238504015430538,0.000633068228719436,0.636243842471735
ADGRG5,vsBoth,431,3,2,18.0751719729037,0.00011885741382161,0.00417722826402828,-2.00834950208141,-4.25003648298124,-1.19436901519632,0.0446061650111782,2.13735699835462e-05,0.23233365164678,0.0751068211166111,0.000212977435711877,0.321165004767957
CD81,vsBoth,431,3,2,18.0525276393104,0.000120210784371956,0.00421630877635534,-2.71727419858764,-4.1833826004194,-0.351681076620911,0.00658220516051164,2.87203435186771e-05,0.725077453773764,0.0143455043604943,0.000266122110872031,0.83273653903892
PTGES3,vsBoth,431,3,2,18.0306471898426,0.000121533137599989,0.0042371643003174,-2.4446578075502,-4.22696926864046,-0.690223651961362,0.0144989634930963,2.36860002015433e-05,0.49005355168789,0.0280733916148103,0.000231757415826331,0.60585987930822
RPL24,vsBoth,431,3,2,18.0211816764313,0.000122109687631262,0.00424033780090507,-3.23537469399334,-3.99000884901512,0.380902495815757,0.00121483194711896,6.60708302325976e-05,0.703275600458869,0.00357294160363391,0.000484375711362632,0.812055639378766
ELOVL1,vsBoth,431,3,2,18.0105802640477,0.000122758673731315,0.00425441617870014,-2.19527948529618,-4.24250572353386,-0.980273069246292,0.0281435555605578,2.21037902333622e-05,0.326951344528039,0.0498137608070684,0.000218798311252708,0.430474991816079
RPL38,vsPattern_7,431,3,2,17.9944365244286,0.000123753575721427,0.00428040338044786,-1.29388804642557,-4.15038352109461,-1.90902746929404,0.19570409402713,3.31918646166865e-05,0.0562585481812981,0.277618118231668,0.000293630392888561,0.0923733706710828
ZNF808,vsBoth,431,3,2,17.9469074467511,0.000126729745969302,0.00436605221468598,-3.10937975046416,-4.03958489390614,0.200690483732717,0.00187480582005047,5.35458846467843e-05,0.84094060121232,0.00500022394973699,0.000411342231799399,0.934055131450362
HEBP2,vsPattern_7,431,3,2,17.9277754682628,0.00012794785829193,0.00439934102516761,-1.25176138004914,-4.13387957095711,-1.94259004684115,0.210656826563086,3.56690430175971e-05,0.0520657104499776,0.29491955718832,0.000309453048882396,0.0861182564454176
MRPL40,vsBoth,431,3,2,17.9206431134996,0.000128404957614391,0.0044016463563322,-2.78635319980602,-4.14866173496388,-0.24679273528536,0.00533047559066629,3.34424536772486e-05,0.805068633029676,0.0119091045811466,0.000295265985904823,0.90359101819065
AKR1C3,vsPattern_7,431,3,2,17.9014554219169,0.000129642783236354,0.00441335477471278,-1.94503354313988,-4.22754432187449,-1.24667965445704,0.0517709413336591,2.36255646961613e-05,0.212514981800169,0.0857569518442551,0.000231757415826331,0.297150693282501
PPP1CA,vsBoth,431,3,2,17.8951991005114,0.000130048961660747,0.00441335477471278,-3.08718211586995,-4.0415165074163,0.17442991177499,0.00202063760920154,5.31066418733242e-05,0.861527608440676,0.00532907594821109,0.000410070873846596,0.950344887661364
MFGE8,vsBoth,431,3,2,17.8940438471985,0.000130124103107407,0.00441335477471278,-2.43715346087643,-4.21071959492178,-0.6854629834566,0.0148033955133136,2.54558548052053e-05,0.493051811433372,0.0285889383054711,0.000242884525466226,0.608264473873409
MT-ND4,vsPattern_7,431,3,2,17.9051773269393,0.000129401748519975,0.00441335477471278,-1.43432064219594,-4.16877162469254,-1.76758836247715,0.151480782281532,3.06245647731187e-05,0.077129744948237,0.22174418096847,0.000276915078652707,0.121536140882671
RPL19,vsBoth,431,3,2,17.8767379409108,0.000131254946385581,0.00442105549505144,-2.50197942471573,-4.20012371172964,-0.604773653163469,0.0123501102064493,2.66769179222867e-05,0.545329401917089,0.0243747893139145,0.000251778308308122,0.661638858589471
DIP2A,vsBoth,431,3,2,17.8794458690068,0.000131077352162281,0.00442105549505144,-2.40179333536611,-4.21280481222671,-0.726494982828968,0.01631492269074,2.52219007195338e-05,0.467535382100344,0.0310018023561038,0.000241164301773584,0.582991597579344
INF2,vsPattern_7,431,3,2,17.8451332753897,0.00013334555547075,0.00446196708315632,-1.59542518557146,-4.1882267940383,-1.60400609567809,0.110617187715087,2.81142491651409e-05,0.108712708970789,0.167830398916813,0.000261044288735833,0.165219788337749
TWSG1,vsBoth,431,3,2,17.8104044749426,0.000135681241267292,0.00453144214381605,-2.57087411421813,-4.18076878071478,-0.512488996976782,0.0101442193704837,2.90525172099045e-05,0.60830881902063,0.0206001454364906,0.000268094481193657,0.72187479077864
SLC2A4RG,vsBoth,431,3,2,17.7843996100737,0.000137456946667093,0.00457325807130306,-2.7859051224356,-4.13015049308207,-0.232354876482901,0.00533784926969947,3.62525844120006e-05,0.816262393209639,0.0119166888316093,0.000311508822844227,0.913644631403267
NUDC,vsPattern_7,431,3,2,17.7778441192014,0.000137908234746381,0.00457954968881185,-1.70117935548772,-4.19409853336219,-1.49105854642788,0.0889093132074183,2.73958885708983e-05,0.135946124492858,0.138112151245813,0.000254900876268358,0.201630984643863
CCL19,vsBoth,431,3,2,17.7536948342947,0.000139583521260889,0.00462638589347997,-3.81032438892303,-3.44970771301469,1.45668035422248,0.000138784567306419,0.000561193811968521,0.145204635226838,0.000826493655445613,0.00215555982135601,0.21395069859325
FLNA,vsBoth,431,3,2,17.7342630659702,0.000140946308204062,0.00466270675265218,-3.02134756568147,-4.04488077193501,0.0984533083684348,0.00251652313691855,5.23497592439422e-05,0.92157234628899,0.00633926848504033,0.000405620375934959,1
CYBC1,vsBoth,431,3,2,17.7296436244487,0.000141272231068785,0.00466465417784209,-3.02460468067704,-4.04289157073989,0.103682953333567,0.00248958300585489,5.27960395314219e-05,0.917420955004282,0.00629610918869547,0.000408374185291239,0.999494396108718
NISCH,vsBoth,431,3,2,17.677608900354,0.000144995993033539,0.00477857549116383,-2.01946876265351,-4.20385735205003,-1.14473391661473,0.0434385208468862,2.62404345069095e-05,0.252319397199716,0.0733055624055226,0.000249311866118502,0.344552832274544
TRABD,vsBoth,431,3,2,17.6602993718024,0.000146256345332997,0.00481103499798767,-2.55823573219389,-4.16341977805166,-0.512554552272908,0.0105204748732893,3.13516209136297e-05,0.608262951219767,0.021268112496879,0.000281788368771704,0.72187479077864
TOMM6,vsBoth,431,3,2,17.6445538798383,0.0001474123287995,0.00483989196741223,-2.86797794523739,-4.08666001378781,-0.105930656187089,0.00413104329107458,4.37627693186502e-05,0.915637370783855,0.00965413861159082,0.000359108813127358,0.998029188528413
SFT2D1,vsBoth,431,3,2,17.637793090391,0.000147911483853209,0.00483989196741223,-2.50310749990185,-4.16934533912365,-0.578683626303296,0.012310814505581,3.05475827749916e-05,0.562802666126776,0.0243079087821093,0.000276775881029863,0.679171638446222
RPL3,vsBoth,431,3,2,17.637071411507,0.00014796486578108,0.00483989196741223,-3.15207808771331,-3.97202243862855,0.302721353955481,0.00162112913362474,7.12650051164108e-05,0.762102222812584,0.00444499958908455,0.000505947761442575,0.86508900967915
APRT,vsBoth,431,3,2,17.6010233002063,0.00015065597222858,0.00491105450128736,-3.55385418101743,-3.69707601324532,0.971676741265151,0.00037962963891121,0.000218097053195911,0.331211391244282,0.00165853222778198,0.00111504909790947,0.43513575662512
ZNF185,vsBoth,431,3,2,17.6004021970918,0.000150702765940919,0.00491105450128736,-2.40715374594068,-4.17717057153092,-0.691776988520222,0.0160773998669569,2.95157689320503e-05,0.489077389851632,0.0305763161244622,0.000271255348835652,0.604944878203487
LGALS3,vsPattern_7,431,3,2,17.5710304623434,0.000152932298009597,0.0049744291421483,-1.43951301636535,-4.13304365560989,-1.73298173422584,0.150005224759181,3.57990696493442e-05,0.0830989153952784,0.220086020263715,0.000309563396876802,0.130030127362946
RPL30,vsBoth,431,3,2,17.5407372136258,0.00015526633786955,0.00503154678231225,-3.0622828459071,-3.99876058077189,0.181220719663339,0.00219655787630882,6.36750507904386e-05,0.856194331916613,0.00569609411202068,0.000472204089525134,0.945854800303161
RPS19,vsBoth,431,3,2,17.5370547132368,0.0001555524853981,0.00503154678231225,-2.38425699503797,-4.17168536297162,-0.71283101077095,0.0171136463962901,3.02354948622916e-05,0.475950333689263,0.0323689928051043,0.000276175434778736,0.591025366012586
LAPTM5,vsBoth,431,3,2,17.5293184405477,0.000156155348847668,0.00503240863159081,-3.73414547266782,-3.49441302937538,1.33583475573104,0.000188353607005539,0.000475105376693862,0.181603290143165,0.00102307990220163,0.00193398873447665,0.260244000606946
RPS10,vsBoth,431,3,2,17.5294444612323,0.000156145509755677,0.00503240863159081,-2.5806440827057,-4.14228792677583,-0.470567060883165,0.00986161947239254,3.43858277972707e-05,0.637949934553479,0.0201445990495146,0.000302406869121202,0.750568543627746
CHMP2A,vsPattern_7,431,3,2,17.5099085500895,0.000157678205623647,0.00507212747261185,-1.83987344957365,-4.17620946165901,-1.32228248277249,0.0657868188084291,2.96406901828481e-05,0.186074103650748,0.105966295241964,0.000271409134672006,0.26555002280294
UBL5,vsPattern_7,431,3,2,17.4533660307842,0.000162199578425043,0.00517941505731303,-1.51201584991201,-4.13216151151644,-1.65158732182868,0.130529830435697,3.59367752124014e-05,0.0986187062867735,0.19443190519656,0.000309563396876802,0.151467008220355
RPL13A,vsBoth,431,3,2,17.4380530856612,0.000163446221400601,0.00520020974354152,-2.3563729708493,-4.16205925712911,-0.736093733767368,0.018454378234318,3.15390476400679e-05,0.461673655970599,0.034584643780244,0.000282343585845548,0.577284755128513
RPS6KA4,vsBoth,431,3,2,17.4145322660964,0.000165379763278887,0.00523635626690726,-3.58650367428477,-3.62969481262101,1.06237880230573,0.00033514134432619,0.000283756509078829,0.288063753041566,0.00154316106701014,0.00136905951742204,0.384827142142925
BLCAP,vsBoth,431,3,2,17.4133000211848,0.00016548168886087,0.00523635626690726,-2.51777440639827,-4.13795315614792,-0.537032037916399,0.0118098935783045,3.50417888985945e-05,0.591245484020947,0.0234631572683026,0.000305189533547061,0.706100772040961
ATP5PO,vsBoth,431,3,2,17.4145034951942,0.000165382142358495,0.00523635626690726,-3.18644947118915,-3.91909436888716,0.383677519667153,0.00144030644162751,8.88823114323525e-05,0.701217476454004,0.00407101255870864,0.000592746345728201,0.810095459944548
HECTD1,vsBoth,431,3,2,17.3879072611052,0.000167596101562692,0.0052936728860679,-2.88139041427715,-4.04563971351006,-0.0579062243870894,0.00395924885812474,5.21804335780698e-05,0.953823325100057,0.00934405841635941,0.000405038409547154,1
RPL36A,vsBoth,431,3,2,17.3710323788012,0.00016901616623843,0.00532889056983152,-2.21532992240783,-4.1641375289865,-0.894726225756062,0.02673742746462,3.12531697562801e-05,0.370933455756136,0.0477309747066346,0.000281466422614675,0.480119513297257
MT-CO2,vsBoth,431,3,2,17.3230743269633,0.000173117991616146,0.00543858266107775,-2.00089176408271,-4.16152268093753,-1.13124746288291,0.0454040553205162,3.16132592536458e-05,0.257950950113843,0.076307339046522,0.000282445302357623,0.350857012654846
ATP5F1D,vsBoth,431,3,2,17.3191925316145,0.000173454322209522,0.00543936561226881,-3.22965075742763,-3.87965519099393,0.46357576271965,0.00123941517321252,0.000104604644183909,0.642951722608144,0.00362862005760071,0.000671561815660696,0.755207799634343
TXN,vsPattern_7,431,3,2,17.3008931326599,0.000175048659863234,0.00547799135122192,-1.26504437693993,-4.06881852317678,-1.87531151732086,0.20585542041142,4.72521319750408e-05,0.060749879812119,0.289550628897941,0.000377177763935761,0.0988221491507576
TCL1A,vsBoth,431,3,2,17.2978719584724,0.000175313285929642,0.00547799135122192,-3.36120736458076,-3.79271135587399,0.680128506906586,0.000776025403338484,0.000149011327818237,0.49642309571202,0.00267853929539412,0.000868556299889958,0.612050862038358
EIF3H,vsBoth,431,3,2,17.2666559350517,0.000178071043319675,0.0055443260493133,-2.28263637993333,-4.14696568591922,-0.805970492498229,0.0224517961526953,3.36910532136063e-05,0.420259863279329,0.0409324023976523,0.000296877633611661,0.533215083449267
COL6A1,vsBoth,431,3,2,17.219266081873,0.000182340809750221,0.00564706901401969,-2.36029706391169,-4.13395432885009,-0.709049410212873,0.0182603060675202,3.56574362997616e-05,0.47829381534187,0.0342781184074501,0.000309453048882396,0.593497636822573
RBM3,vsPattern_7,431,3,2,17.1560628263143,0.000188195091366843,0.00577715933375158,-1.94451260696958,-4.14018945237546,-1.17677381669426,0.051833666644165,3.47019104792601e-05,0.239285795918394,0.0858292180909645,0.000303056360893814,0.32945783298323
ACTR2,vsBoth,431,3,2,17.1411385928167,0.000189604677818665,0.00581021913589233,-2.01707787134091,-4.14000765797785,-1.09587503337679,0.0436873875185477,3.47294227548541e-05,0.273133466384909,0.0736702136991946,0.000303056360893814,0.368054512124073
RPS15A,vsBoth,431,3,2,17.1030168619121,0.000193253370220629,0.00588076065791589,-2.74846774701823,-4.0457612276685,-0.205923308561564,0.00598745253034969,5.21533710897743e-05,0.836850818021494,0.0131770870085169,0.000405038409547154,0.930892964403117
ABHD2,vsPattern_7,431,3,2,17.0978545535798,0.000193752831277992,0.00588570557205685,-1.54429376451688,-4.09710860997839,-1.58738405919022,0.122517182477827,4.18342653376826e-05,0.112425687422798,0.183591936664007,0.000346119673124005,0.170401699587876
MYLK,vsBoth,431,3,2,17.0676982440423,0.000196696402497712,0.00594846778543838,-2.61127774305059,-4.07446844740269,-0.381754617928158,0.00902046006223568,4.61195653072239e-05,0.70264338343441,0.0187069439407878,0.000370771603740008,0.811534146788548
H2AFZ,vsPattern_7,431,3,2,17.0662328087914,0.000196840578232289,0.00594846778543838,-1.38979283896988,-4.06800452403358,-1.73583209683094,0.164591793262934,4.7417460987999e-05,0.0825935270431348,0.238836137850703,0.000377826364680971,0.129374454699145
TMED10,vsPattern_7,431,3,2,17.059575654573,0.000197496868926296,0.00595799276258308,-1.50155284448839,-4.08633118870307,-1.62625085479266,0.133212629430138,4.38248085407565e-05,0.103896301787224,0.197903324515386,0.000359108813127358,0.158651029640429
FUS,vsBoth,431,3,2,17.0416018008513,0.000199279758190749,0.0060014129936514,-2.71003378554134,-4.04750215520651,-0.250098131760491,0.00672763548291833,5.17671055101788e-05,0.8025114607191,0.0145916958784918,0.000404593690717815,0.901396277048647
COX17,vsPattern_7,431,3,2,17.0366158149857,0.00019977718099771,0.00600603790101033,-1.43619387096067,-4.07299015382236,-1.68821893077302,0.150947182577908,4.64133872227608e-05,0.0913692105484879,0.221251349805975,0.000372467432462656,0.141541962152673
HLA-E,vsBoth,431,3,2,17.0265929195775,0.000200780866751492,0.00601753888637918,-2.65023665622604,-4.0601715091789,-0.326864330664452,0.0080435406399396,4.90366823065883e-05,0.743770500498225,0.016930993740463,0.000388661111615181,0.849429384812966
INTS1,vsBoth,431,3,2,17.0156516039285,0.000201882280152184,0.00601753888637918,-2.24341899006819,-4.11833294328624,-0.826508998031572,0.0248698084391799,3.81623068361927e-05,0.408515415925109,0.0448135200985063,0.000324199256941115,0.520370827428412
MRPS24,vsBoth,431,3,2,17.0160665037812,0.000201840404031777,0.00601753888637918,-2.85182593096184,-4.00167429669253,-0.0553310379755662,0.00434688972040753,6.28958381701266e-05,0.955874735305091,0.0100591773447536,0.000468746097407212,1
